Out Datetime,In Datetime,Name,Voltage (kV),Line Type,Gen Flag,Length (miles),Duration (minutes),Outage Type,Dispatcher Cause,Field Cause,District,Outage ID,year,Cause Dispatch,Cause Field,Responsible System Dispatch,Responsible System Field,Cause,Responsible System,O&M District,Transmission Owner NERC TADS,Out Datetime (PPT),In Datetime (PPT)
01/12/2012 09:09,01/12/2012 17:44,Bandon-Rogue No 1 115kV line,115.0,L,O,46.0,515,Plan,Construction,,EUG,178112,2012,,,,,,,,,,
01/12/2012 09:09,01/12/2012 17:44,Bandon-Two Mile section of Bandon-Rogue No 1 115kV line,115.0,S, ,4.4,515,Plan,Construction,,EUG,178112,2012,,,,,,,,,,
01/12/2012 09:09,01/12/2012 17:44,Two Mile tap to Bandon-Rogue No 1 115kV line,115.0,T, ,0.02,515,Plan,Construction,,EUG,178112,2012,,,,,,,,,,
01/12/2012 09:11,01/12/2012 14:59,Swan Valley-Teton No 2 115kV line,115.0,L, ,35.41,348,Plan,Maintenance,,IDF,178114,2012,,,,,,,,,,
01/12/2012 12:36,01/12/2012 13:06,McNary PH-McNary No 2 230kV line,230.0,L, ,1.06,30,Plan,Foreign Request,,TRI,178115,2012,,,,,,,,,,
01/13/2012 06:46,01/13/2012 06:46,Clymer tap to Ellensburg-Moxee No 1 115kV line,115.0,T, ,0.02,0,Auto,Unknown,Unknown,WEN TRI,178117,2012,,,,,,,,,,
01/13/2012 06:46,01/13/2012 06:46,Clymer-Moxee section of Ellensburg-Moxee No 1 115kV line,115.0,S, ,29.43,0,Auto,Unknown,Unknown,WEN TRI,178117,2012,,,,,,,,,,
01/13/2012 06:46,01/13/2012 06:46,Ellensburg-Clymer section of Ellensburg-Moxee No 1 115kV line,115.0,S, ,1.38,0,Auto,Unknown,Unknown,WEN,178117,2012,,,,,,,,,,
01/13/2012 06:46,01/13/2012 06:46,Ellensburg-Moxee No 1 115kV line,115.0,L,G,30.81,0,Auto,Unknown,Unknown,WEN TRI,178117,2012,,,,,,,,,,
01/13/2012 09:15,01/13/2012 10:33,Eugene-Bertelsen No 1 115kV line,115.0,L, ,2.28,78,Plan,Foreign Request,,EUG,178120,2012,,,,,,,,,,
01/13/2012 10:48,01/13/2012 13:04,Grand Coulee-Foster Creek No 1 115kV line,115.0,L,G,32.57,136,Plan,Emergency,,WEN,178121,2012,,,,,,,,,,
01/13/2012 10:48,01/13/2012 13:04,Grand Coulee-Nilles Corner section of Grand Coulee-Foster Creek No 1 115kV line,115.0,S, ,20.23,136,Plan,Emergency,,WEN,178121,2012,,,,,,,,,,
01/13/2012 10:48,01/13/2012 13:04,Nilles Corner-East Omak section of Grand Coulee-Foster Creek No 1 115kV line,115.0,S, ,11.29,136,Plan,Emergency,,WEN,178121,2012,,,,,,,,,,
01/13/2012 10:50,01/13/2012 13:05,Bertelsen-Willow Creek No 1 115kV line,115.0,L, ,1.02,135,Plan,Foreign Request,,EUG,178124,2012,,,,,,,,,,
01/13/2012 23:28,01/16/2012 05:13,John Day-Marion No 1 500kV line,500.0,L, ,127.51,3225,Plan,Voltage Control,,TDA RED SAL,178126,2012,,,,,,,,,,
01/13/2012 23:31,01/16/2012 05:05,Marion-Lane No 1 500kV line,500.0,L, ,68.97,3214,Plan,Voltage Control,,SAL EUG,178127,2012,,,,,,,,,,
01/14/2012 08:57,01/14/2012 17:27,Slatt-PGE Boardman No 1 500kV line,500.0,L, ,17.83,510,Plan,Foreign Request,,TRI,178128,2012,,,,,,,,,,
01/17/2012 03:38,01/17/2012 11:38,Bellingham-PSE Bellingham No 2 115kV line,115.0,L, ,3.6,480,Auto,Foreign Trouble,Foreign Trouble,SNO,178130,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Libby FEC-Troy section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,17.09,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Libby-Bonners Ferry No 1 115kV line,115.0,L, ,59.58,0,Auto,Foreign Trouble,Foreign Trouble,KAL SPK,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Libby-Libby FEC section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,12.27,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Moyie Springs tap to Libby-Bonners Ferry No 1 115kV line,115.0,T,G,,0,Auto,Foreign Trouble,Foreign Trouble,SPK,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Moyie Springs-Bonners Ferry section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,6.23,0,Auto,Foreign Trouble,Foreign Trouble,SPK,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Troy tap to Libby-Bonners Ferry No 1 115kV line,115.0,T,G,0.02,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Troy-Yaak section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,12.41,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Yaak tap to Libby-Bonners Ferry No 1 115kV line,115.0,T,G,0.01,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178142,2012,,,,,,,,,,
01/17/2012 07:25,01/17/2012 07:25,Yaak-Moyie Springs section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,11.58,0,Auto,Foreign Trouble,Foreign Trouble,KAL SPK,178142,2012,,,,,,,,,,
01/17/2012 07:33,01/17/2012 14:41,Reedsport-Fairview No 1 115kV line,115.0,L,G,38.48,428,Plan,Maintenance,,EUG,178143,2012,,,,,,,,,,
01/17/2012 07:33,01/17/2012 14:41,Reedsport-Lakeside section of Reedsport-Fairview No 1 115kV line,115.0,S, ,9.35,428,Plan,Maintenance,,EUG,178143,2012,,,,,,,,,,
01/17/2012 07:35,01/17/2012 11:00,Goshen-Drummond No 1 161kV line,161.0,L, ,72.75,205,Plan,Maintenance,,IDF,178144,2012,,,,,,,,,,
01/17/2012 08:02,01/19/2012 11:45,Ashe-Hanford No 1 500kV line,500.0,L, ,17.31,3103,Plan,Maintenance,,TRI,178145,2012,,,,,,,,,,
01/17/2012 08:15,01/17/2012 16:18,Big Eddy-Celilo No 2 500kV line,500.0,L, ,0.62,483,Plan,Maintenance,,TDA,178146,2012,,,,,,,,,,
01/17/2012 10:03,01/17/2012 11:53,Chief Joseph PH-Chief Joseph No 4 230kV line,230.0,L, ,0.9,110,Plan,Foreign Request,,WEN,178147,2012,,,,,,,,,,
01/17/2012 11:02,01/17/2012 14:33,Olympia-Shelton No 2 115kV line,115.0,L,G,19.73,211,Plan,Maintenance,,OLY,178151,2012,,,,,,,,,,
01/17/2012 11:02,01/17/2012 14:33,Olympia-Skookum section of Olympia-Shelton No 2 115kV line,115.0,S, ,12.77,211,Plan,Maintenance,,OLY,178151,2012,,,,,,,,,,
01/17/2012 23:14,01/17/2012 23:17,Ross-Lexington No 1 230kV line,230.0,L,G,41.21,3,Auto,Unknown,Unknown,LGV,178154,2012,,,,,,,,,,
01/17/2012 23:14,01/17/2012 23:14,Ross-Woodland section of Ross-Lexington No 1 230kV line,230.0,S, ,19.85,0,Auto,Unknown,Unknown,LGV,178154,2012,,,,,,,,,,
01/17/2012 23:14,01/17/2012 23:14,Swift tap to Ross-Lexington No 1 230kV line,230.0,T, ,26.06,0,Auto,Unknown,Unknown,LGV,178154,2012,,,,,,,,,,
01/17/2012 23:14,01/17/2012 23:17,Woodland-Lexington section of Ross-Lexington No 1 230kV line,230.0,S, ,21.36,3,Auto,Unknown,Unknown,LGV,178154,2012,,,,,,,,,,
01/18/2012 01:05,01/18/2012 01:06,Carlton-Tillamook No 1 230kV line,230.0,L, ,40.96,1,Auto,Wind,Wind,SAL,178155,2012,,,,,,,,,,
01/18/2012 01:14,01/18/2012 04:48,John Day-Marion No 1 500kV line,500.0,L, ,127.51,214,Plan,Voltage Control,,TDA RED SAL,178156,2012,,,,,,,,,,
01/18/2012 02:08,01/18/2012 02:08,Clymer tap to Ellensburg-Moxee No 1 115kV line,115.0,T,G,0.02,0,Auto,Unknown,Unknown,WEN TRI,178160,2012,,,,,,,,,,
01/18/2012 02:08,01/18/2012 02:08,Clymer-Moxee section of Ellensburg-Moxee No 1 115kV line,115.0,S,G,29.43,0,Auto,Unknown,Unknown,WEN TRI,178160,2012,,,,,,,,,,
01/18/2012 02:08,01/18/2012 02:08,Ellensburg-Clymer section of Ellensburg-Moxee No 1 115kV line,115.0,S,G,1.38,0,Auto,Unknown,Unknown,WEN,178160,2012,,,,,,,,,,
01/18/2012 02:08,01/18/2012 02:08,Ellensburg-Moxee No 1 115kV line,115.0,L, ,30.81,0,Auto,Unknown,Unknown,WEN TRI,178160,2012,,,,,,,,,,
01/18/2012 04:12,01/18/2012 07:08,Ross-Lexington No 1 230kV line,230.0,L,G,41.21,176,Auto,Foreign Trouble,Foreign Trouble,LGV,178163,2012,,,,,,,,,,
01/18/2012 04:12,01/18/2012 07:08,Ross-Woodland section of Ross-Lexington No 1 230kV line,230.0,S, ,19.85,176,Auto,Foreign Trouble,Foreign Trouble,LGV,178163,2012,,,,,,,,,,
01/18/2012 04:12,01/18/2012 12:00,Swift tap to Ross-Lexington No 1 230kV line,230.0,T, ,26.06,468,Auto,Foreign Trouble,Foreign Trouble,LGV,178163,2012,,,,,,,,,,
01/18/2012 04:12,01/18/2012 07:08,Woodland-Lexington section of Ross-Lexington No 1 230kV line,230.0,S, ,21.36,176,Auto,Foreign Trouble,Foreign Trouble,LGV,178163,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,1.9,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,Forest Grove-Tillamook No 1 115kV line,115.0,L, ,47.41,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,South Fork tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.1,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,South Fork-Tillamook section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,25.29,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,Thatcher Junction tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.75,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,8.02,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,11.21,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 04:47,01/18/2012 04:47,Timber-South Fork section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,12.2,0,Auto,Wind,Wind,SAL,178162,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,1.9,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,Forest Grove-Tillamook No 1 115kV line,115.0,L, ,47.41,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,South Fork tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.1,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,South Fork-Tillamook section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,25.29,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,Thatcher Junction tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.75,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,8.02,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,11.21,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:11,01/18/2012 05:11,Timber-South Fork section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,12.2,0,Auto,Wind,Wind,SAL,178168,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,1.9,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,Forest Grove-Tillamook No 1 115kV line,115.0,L, ,47.41,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,South Fork tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.1,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,South Fork-Tillamook section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,25.29,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,Thatcher Junction tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.75,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,8.02,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,11.21,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 05:31,01/18/2012 05:31,Timber-South Fork section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,12.2,0,Auto,Unknown,Wind,SAL,178169,2012,,,,,,,,,,
01/18/2012 06:10,01/20/2012 13:36,Carlton-Tillamook No 1 230kV line,230.0,L, ,40.96,3326,Auto,Unknown,Wind,SAL,178173,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 07:43,Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,S, ,1.9,1,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 10:10,Forest Grove-Tillamook No 1 115kV line,115.0,L,G,47.41,148,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 07:44,South Fork tap to Forest Grove-Tillamook No 1 115kV line,115.0,T, ,0.1,2,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 07:44,South Fork-Tillamook section of Forest Grove-Tillamook No 1 115kV line,115.0,S, ,25.29,2,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 07:43,Thatcher Junction tap to Forest Grove-Tillamook No 1 115kV line,115.0,T, ,0.75,1,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 10:10,Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,S, ,8.02,148,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 16:19,Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,T, ,11.21,517,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 07:42,01/18/2012 10:10,Timber-South Fork section of Forest Grove-Tillamook No 1 115kV line,115.0,S, ,12.2,148,Auto,Unknown,Wind,SAL,178179,2012,,,,,,,,,,
01/18/2012 08:33,01/18/2012 08:37,John Day-Grizzly No 2 500kV line,500.0,L, ,88.59,4,Auto,Weather,Unknown,TDA RED,178180,2012,,,,,,,,,,
01/18/2012 08:33,01/18/2012 08:37,Slatt-John Day No 1 500kV line,500.0,L, ,30.32,4,Auto,Forced (Configuration),Forced (Configuration),TRI TDA,178181,2012,,,,,,,,,,
01/18/2012 08:39,01/19/2012 16:53,Holcomb-Naselle No 1 115kV line,115.0,L,G,21.09,1934,Auto,Line Material Failure,Weather,OLY LGV,178210,2012,,,,,,,,,,
01/18/2012 08:39,01/18/2012 09:29,Holcomb-Oxbow section of Holcomb-Naselle No 1 115kV line,115.0,S, ,1.48,50,Auto,Line Material Failure,Weather,OLY,178210,2012,,,,,,,,,,
01/18/2012 08:39,01/19/2012 16:53,Oxbow-Naselle section of Holcomb-Naselle No 1 115kV line,115.0,S, ,19.61,1934,Auto,Line Material Failure,Weather,OLY LGV,178210,2012,,,,,,,,,,
01/18/2012 09:19,01/18/2012 09:45,Beaver tap to Boyer-Tillamook No 1 115kV line,115.0,T, ,0.1,26,Auto,Foreign Trouble,Foreign Trouble,SAL,178188,2012,,,,,,,,,,
01/18/2012 09:19,01/18/2012 09:45,Beaver-Tillamook section of Boyer-Tillamook No 1 115kV line,115.0,S, ,14.45,26,Auto,Foreign Trouble,Foreign Trouble,SAL,178188,2012,,,,,,,,,,
01/18/2012 09:19,01/18/2012 09:45,Boyer-Nestucca section of Boyer-Tillamook No 1 115kV line,115.0,S, ,12.44,26,Auto,Foreign Trouble,Foreign Trouble,SAL,178188,2012,,,,,,,,,,
01/18/2012 09:19,01/18/2012 09:45,Boyer-Tillamook No 1 115kV line,115.0,L,G,31.91,26,Auto,Foreign Trouble,Foreign Trouble,SAL,178188,2012,,,,,,,,,,
01/18/2012 09:19,01/18/2012 09:45,Hebo tap to Boyer-Tillamook No 1 115kV line,115.0,T, ,0.04,26,Auto,Foreign Trouble,Foreign Trouble,SAL,178188,2012,,,,,,,,,,
01/18/2012 09:19,01/18/2012 09:45,Hebo-Beaver section of Boyer-Tillamook No 1 115kV line,115.0,S, ,4.53,26,Auto,Foreign Trouble,Foreign Trouble,SAL,178188,2012,,,,,,,,,,
01/18/2012 09:19,01/18/2012 09:45,Nestucca-Hebo section of Boyer-Tillamook No 1 115kV line,115.0,S, ,0.49,26,Auto,Foreign Trouble,Foreign Trouble,SAL,178188,2012,,,,,,,,,,
01/18/2012 09:22,01/18/2012 09:30,Forest Grove-Tillamook No 1 115kV line,115.0,L,O,47.41,8,Plan,Switching,,SAL,178189,2012,,,,,,,,,,
01/18/2012 09:22,01/18/2012 09:30,South Fork-Tillamook section of Forest Grove-Tillamook No 1 115kV line,115.0,S, ,25.29,8,Plan,Switching,,SAL,178189,2012,,,,,,,,,,
01/18/2012 11:51,01/18/2012 12:00,Ross-Lexington No 1 230kV line,230.0,L,G,41.21,9,Plan,Foreign Request,,LGV,178191,2012,,,,,,,,,,
01/18/2012 11:51,01/18/2012 12:00,Woodland-Lexington section of Ross-Lexington No 1 230kV line,230.0,S, ,21.36,9,Plan,Foreign Request,,LGV,178191,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Libby FEC-Troy section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,17.09,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Libby-Bonners Ferry No 1 115kV line,115.0,L, ,59.58,0,Auto,Foreign Trouble,Foreign Trouble,KAL SPK,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Libby-Libby FEC section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,12.27,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Moyie Springs tap to Libby-Bonners Ferry No 1 115kV line,115.0,T,G,,0,Auto,Foreign Trouble,Foreign Trouble,SPK,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Moyie Springs-Bonners Ferry section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,6.23,0,Auto,Foreign Trouble,Foreign Trouble,SPK,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Troy tap to Libby-Bonners Ferry No 1 115kV line,115.0,T,G,0.02,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Troy-Yaak section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,12.41,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Yaak tap to Libby-Bonners Ferry No 1 115kV line,115.0,T,G,0.01,0,Auto,Foreign Trouble,Foreign Trouble,KAL,178192,2012,,,,,,,,,,
01/18/2012 15:58,01/18/2012 15:58,Yaak-Moyie Springs section of Libby-Bonners Ferry No 1 115kV line,115.0,S,G,11.58,0,Auto,Foreign Trouble,Foreign Trouble,KAL SPK,178192,2012,,,,,,,,,,
01/18/2012 18:03,01/19/2012 03:00,"Canyon-LaGrande No 1,2 115kV lines",115.0,L,T,19.28,537,Auto,Foreign Trouble,Foreign Trouble,COV,178207,2012,,,,,,,,,,
01/18/2012 18:03,01/19/2012 03:00,"Lynch Creek tap to Canyon-LaGrande No 1,2 115kV lines",115.0,T, ,3.28,537,Auto,Foreign Trouble,Foreign Trouble,COV OLY,178207,2012,,,,,,,,,,
01/19/2012 00:01,01/19/2012 04:52,John Day-Marion No 1 500kV line,500.0,L, ,127.51,291,Plan,Voltage Control,,TDA RED SAL,178208,2012,,,,,,,,,,
01/19/2012 05:54,01/19/2012 09:35,"Canyon-LaGrande No 1,2 115kV lines",115.0,L,T,19.28,221,Auto,Foreign Trouble,Foreign Trouble,COV,178214,2012,,,,,,,,,,
01/19/2012 05:54,01/19/2012 09:35,"Lynch Creek tap to Canyon-LaGrande No 1,2 115kV lines",115.0,T, ,3.28,221,Auto,Foreign Trouble,Foreign Trouble,COV OLY,178214,2012,,,,,,,,,,
01/19/2012 09:01,01/19/2012 09:07,Berrydale tap to Wendson-Tahkenitch No 1 115kV line,115.0,T,G,4.0,6,Auto,Foreign Trouble,Foreign Trouble,EUG,178220,2012,,,,,,,,,,
01/19/2012 09:01,01/19/2012 09:07,Berrydale-Tahkenitch section of Wendson-Tahkenitch No 1 115kV line,115.0,S,G,13.98,6,Auto,Foreign Trouble,Foreign Trouble,EUG,178220,2012,,,,,,,,,,
01/19/2012 09:01,01/19/2012 09:07,Wendson-Berrydale section of Wendson-Tahkenitch No 1 115kV line,115.0,S,G,6.36,6,Auto,Foreign Trouble,Foreign Trouble,EUG,178220,2012,,,,,,,,,,
01/19/2012 09:01,01/19/2012 09:07,Wendson-Tahkenitch No 1 115kV line,115.0,L, ,20.34,6,Auto,Foreign Trouble,Foreign Trouble,EUG,178220,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 17:31,Chehalis-Pe Ell section of Chehalis-Raymond No 1 115kV line,115.0,S, ,18.35,440,Auto,Tree blown,Tree blown,OLY,178224,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 17:31,Chehalis-Raymond No 1 115kV line,115.0,L,G,45.44,440,Auto,Tree blown,Tree blown,OLY,178224,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 10:24,Holcomb tap to Chehalis-Raymond No 1 115kV line,115.0,T, ,0.01,13,Auto,Tree blown,Tree blown,OLY,178224,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 10:24,Holcomb-Raymond section of Chehalis-Raymond No 1 115kV line,115.0,S, ,12.18,13,Auto,Tree blown,Tree blown,OLY,178224,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 12:11,Pe Ell tap to Chehalis-Raymond No 1 115kV line,115.0,T, ,0.1,120,Auto,Tree blown,Tree blown,OLY,178224,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 12:11,Pe Ell-Holcomb section of Chehalis-Raymond No 1 115kV line,115.0,S, ,14.91,120,Auto,Tree blown,Tree blown,OLY,178224,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 10:24,Holcomb-Naselle No 1 115kV line,115.0,L,O,21.09,13,Auto,Forced (Configuration),Forced (Configuration),OLY LGV,178225,2012,,,,,,,,,,
01/19/2012 10:11,01/19/2012 10:24,Holcomb-Oxbow section of Holcomb-Naselle No 1 115kV line,115.0,S, ,1.48,13,Auto,Forced (Configuration),Forced (Configuration),OLY,178225,2012,,,,,,,,,,
01/19/2012 10:15,01/19/2012 10:15,Olympia-PSE No 1 115kV line,115.0,L, ,2.4,0,Auto,Foreign Trouble,Foreign Utility,OLY,178226,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,B-1345-B-1605 section of McNary-Badger Canyon No 1 115kV line,115.0,S, ,0.34,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,Berrian tap to McNary-Badger Canyon No 1 115kV line,115.0,T, ,7.72,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,Berrian-H2F section of McNary-Badger Canyon No 1 115kV line,115.0,S, ,2.14,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,H2F tap to McNary-Badger Canyon No 1 115kV line,115.0,T, ,0.1,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,H2F-Nine Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,S, ,12.58,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:07,McNary-B-1345 section of McNary-Badger Canyon No 1 115kV line,115.0,S, ,2.53,2,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:07,McNary-Badger Canyon No 1 115kV line,115.0,L,G,28.4,2,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,Nine Canyon tap to McNary-Badger Canyon No 1 115kV line,115.0,T, ,3.17,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,Nine Canyon-Badger Canyon section of McNary-Badger Canyon No 1 115kV line,115.0,S, ,10.81,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:05,01/19/2012 11:05,Plymouth tap to McNary-Badger Canyon No 1 115kV line,115.0,T, ,0.05,0,Auto,Unknown,Unknown,TRI,178234,2012,,,,,,,,,,
01/19/2012 11:09,01/19/2012 11:14,B-1345-B-1605 section of McNary-Badger Canyon No 1 115kV line,115.0,S,G,0.34,5,Auto,Unknown,Weather,TRI,178235,2012,,,,,,,,,,
01/19/2012 11:09,01/19/2012 11:14,Berrian tap to McNary-Badger Canyon No 1 115kV line,115.0,T,G,7.72,5,Auto,Unknown,Weather,TRI,178235,2012,,,,,,,,,,
01/19/2012 11:09,01/19/2012 11:14,Berrian-H2F section of McNary-Badger Canyon No 1 115kV line,115.0,S,G,2.14,5,Auto,Unknown,Weather,TRI,178235,2012,,,,,,,,,,
01/19/2012 11:09,01/19/2012 11:14,H2F tap to McNary-Badger Canyon No 1 115kV line,115.0,T,G,0.1,5,Auto,Unknown,Weather,TRI,178235,2012,,,,,,,,,,
