Name,Out Datetime,In Datetime,Voltage (kV),Duration (minutes),Outage Type,Cause,year,outage_year,threshold
Celilo-Sylmar Pole No 4 1000kV line,2012-03-06 16:04:00,2012-03-06 16:31:00,1000.0,27,Auto,Other,2012,{2012},49487.0
Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-03-06 16:04:00,2012-03-06 16:31:00,1000.0,27,Auto,Other,2012,{2012},49487.0
Converter 4 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-03-06 16:04:00,2012-03-06 16:31:00,1000.0,27,Auto,Other,2012,{2012},49487.0
Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-03-06 16:04:00,2012-03-06 16:31:00,1000.0,27,Auto,Other,2012,{2012},49487.0
Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-03-06 16:04:00,2012-03-06 16:31:00,1000.0,27,Auto,Other,2012,{2012},49487.0
Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-03-06 16:04:00,2012-03-06 16:31:00,1000.0,27,Auto,Other,2012,{2012},49487.0
Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-03-06 16:04:00,2012-03-06 16:31:00,1000.0,27,Auto,Other,2012,{2012},49487.0
Buckley-Grizzly No 1 500kV line,2012-03-07 06:00:00,2012-03-07 06:04:00,500.0,4,Auto,Unknown,2012,{2012},49487.0
Salem-Albany No 1 115kV line,2012-03-08 01:26:00,2012-03-08 16:31:00,115.0,905,Auto,Tree Blown,2012,{2012},49487.0
Hagen-Tarlett section of Naselle-Tarlett No 2 115kV line,2012-03-12 08:30:00,2012-03-12 14:30:00,115.0,360,Auto,Unknown,2012,{2012},49487.0
Naselle-Hagen section of Naselle-Tarlett No 2 115kV line,2012-03-12 08:30:00,2012-03-12 14:30:00,115.0,360,Auto,Unknown,2012,{2012},49487.0
Naselle-Tarlett No 2 115kV line,2012-03-12 08:30:00,2012-03-12 14:30:00,115.0,360,Auto,Unknown,2012,{2012},49487.0
Naselle-Tarlett No 1 115kV line,2012-03-12 08:46:00,2012-03-12 09:23:00,115.0,37,Auto,Other,2012,{2012},49487.0
Goble tap to St Helens-Allston No 1 115kV line,2012-03-12 12:46:00,2012-03-12 13:00:00,115.0,14,Auto,Wind,2012,{2012},49487.0
Goble-Rainier section of St Helens-Allston No 1 115kV line,2012-03-12 12:46:00,2012-03-12 13:00:00,115.0,14,Auto,Wind,2012,{2012},49487.0
Rainier tap to St Helens-Allston No 1 115kV line,2012-03-12 12:46:00,2012-03-12 13:00:00,115.0,14,Auto,Wind,2012,{2012},49487.0
Rainier-Allston section of St Helens-Allston No 1 115kV line,2012-03-12 12:46:00,2012-03-12 13:00:00,115.0,14,Auto,Wind,2012,{2012},49487.0
St Helens-Allston No 1 115kV line,2012-03-12 12:46:00,2012-03-12 14:05:00,115.0,79,Auto,Wind,2012,{2012},49487.0
St Helens-Goble section of St Helens-Allston No 1 115kV line,2012-03-12 12:46:00,2012-03-12 14:05:00,115.0,79,Auto,Wind,2012,{2012},49487.0
Alvey-Fairview No 1 230kV line,2012-03-12 18:14:00,2012-03-13 04:59:00,230.0,645,Auto,Tree Blown,2012,{2012},49487.0
Alvey-Martin Creek section of Alvey-Fairview No 1 230kV line,2012-03-12 18:14:00,2012-03-13 04:49:00,230.0,635,Auto,Tree Blown,2012,{2012},49487.0
Green Valley-Fairview section of Alvey-Fairview No 1 230kV line,2012-03-12 18:14:00,2012-03-12 18:46:00,230.0,32,Auto,Tree Blown,2012,{2012},49487.0
Martin Creek tap to Alvey-Fairview No 1 230kV line,2012-03-12 18:14:00,2012-03-13 04:49:00,230.0,635,Auto,Tree Blown,2012,{2012},49487.0
Martin Creek-Green Valley section of Alvey-Fairview No 1 230kV line,2012-03-12 18:14:00,2012-03-13 04:59:00,230.0,645,Auto,Tree Blown,2012,{2012},49487.0
Fairview-Bandon No 2 115kV line,2012-03-13 03:51:00,2012-03-13 03:54:00,115.0,3,Auto,Other,2012,{2012},49487.0
Fairview-Bandon No 1 115kV line,2012-03-13 03:51:00,2012-03-13 13:35:00,115.0,584,Auto,Tree Blown,2012,{2012},49487.0
Fairview-Norway section of Fairview-Bandon No 1 115kV line,2012-03-13 03:51:00,2012-03-13 13:35:00,115.0,584,Auto,Tree Blown,2012,{2012},49487.0
Morrison tap to Fairview-Bandon No 1 115kV line,2012-03-13 03:51:00,2012-03-13 07:45:00,115.0,234,Auto,Tree Blown,2012,{2012},49487.0
Morrison-Bandon section of Fairview-Bandon No 1 115kV line,2012-03-13 03:51:00,2012-03-13 07:45:00,115.0,234,Auto,Tree Blown,2012,{2012},49487.0
Norway tap to Fairview-Bandon No 1 115kV line,2012-03-13 03:51:00,2012-03-13 07:45:00,115.0,234,Auto,Tree Blown,2012,{2012},49487.0
Norway-Morrison section of Fairview-Bandon No 1 115kV line,2012-03-13 03:51:00,2012-03-13 07:45:00,115.0,234,Auto,Tree Blown,2012,{2012},49487.0
Reedsport-Fairview No 1 115kV line,2012-03-13 03:51:00,2012-03-13 03:54:00,115.0,3,Auto,Other,2012,{2012},49487.0
Sumner-Fairview section of Reedsport-Fairview No 1 115kV line,2012-03-13 03:51:00,2012-03-13 03:54:00,115.0,3,Auto,Other,2012,{2012},49487.0
Holcomb-Naselle No 1 115kV line,2012-03-13 04:26:00,2012-03-13 16:18:00,115.0,712,Auto,Unknown,2012,{2012},49487.0
Holcomb-Oxbow section of Holcomb-Naselle No 1 115kV line,2012-03-13 04:26:00,2012-03-13 06:53:00,115.0,147,Auto,Unknown,2012,{2012},49487.0
Oxbow-Naselle section of Holcomb-Naselle No 1 115kV line,2012-03-13 04:26:00,2012-03-13 16:18:00,115.0,712,Auto,Unknown,2012,{2012},49487.0
Albany-Burnt Woods No 1 115kV line,2012-03-13 10:25:00,2012-03-13 16:39:00,115.0,374,Auto,Weather,2012,{2012},49487.0
Green Peter-Lebanon No 1 115kV line,2012-03-14 08:12:00,2012-03-14 08:39:00,115.0,27,Auto,Other,2012,{2012},49487.0
North Butte tap-Foster section of Foster tap to Green Peter-Lebanon No 1 115kV line,2012-03-14 08:12:00,2012-03-14 08:39:00,115.0,27,Auto,Other,2012,{2012},49487.0
Green Peter-Lebanon No 1 115kV line,2012-03-14 12:23:00,2012-03-16 09:15:00,115.0,2692,Auto,Other,2012,{2012},49487.0
North Butte tap-Foster section of Foster tap to Green Peter-Lebanon No 1 115kV line,2012-03-14 12:23:00,2012-03-16 09:15:00,115.0,2692,Auto,Other,2012,{2012},49487.0
Olympia-Grand Coulee No 1 287kV line,2012-03-14 13:05:00,2012-03-14 20:44:00,287.0,459,Auto,Tree Blown,2012,{2012},49487.0
The Dalles PH-Big Eddy No 1 115kV line,2012-03-14 15:42:00,2012-03-14 15:55:00,115.0,13,Auto,Other,2012,{2012},49487.0
Vantage-Wanapum No 3 230kV line,2012-03-15 18:10:00,2012-03-15 18:33:00,230.0,23,Auto,Other,2012,{2012},49487.0
Broadview-Garrison No 1 500kV line,2012-03-19 02:40:00,2012-03-19 02:43:00,500.0,3,Auto,Other,2012,{2012},49487.0
The Dalles PH-Big Eddy No 6 230kV line,2012-03-19 10:23:00,2012-03-19 10:43:00,230.0,20,Auto,Other,2012,{2012},49487.0
Libby FEC-Troy section of Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Libby-Libby FEC section of Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Moyie Springs tap to Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Moyie Springs-Bonners Ferry section of Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Troy tap to Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Troy-Yaak section of Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Yaak tap to Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Yaak-Moyie Springs section of Libby-Bonners Ferry No 1 115kV line,2012-03-20 17:18:00,2012-03-20 17:19:00,115.0,1,Auto,Other,2012,{2012},49487.0
Hills Creek-Lookout Point No 1 115kV line,2012-03-21 05:56:00,2012-03-21 17:04:00,115.0,668,Auto,Tree Blown,2012,{2012},49487.0
Hills Creek-Oakridge section of Hills Creek-Lookout Point No 1 115kV line,2012-03-21 05:56:00,2012-03-21 17:04:00,115.0,668,Auto,Tree Blown,2012,{2012},49487.0
Oakridge tap to Hills Creek-Lookout Point No 1 115kV line,2012-03-21 05:56:00,2012-03-21 09:07:00,115.0,191,Auto,Tree Blown,2012,{2012},49487.0
Oakridge-Lookout Point section of Hills Creek-Lookout Point No 1 115kV line,2012-03-21 05:56:00,2012-03-21 09:07:00,115.0,191,Auto,Tree Blown,2012,{2012},49487.0
Fern Ridge tap to Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Fern Ridge-Noti Creek section of Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Lane-Rainbow section of Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-26 14:41:00,115.0,7684,Auto,Tree Blown,2012,{2012},49487.0
Mapleton-Wendson section of Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 06:38:00,115.0,1,Auto,Tree Blown,2012,{2012},49487.0
Noti Creek tap to Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Noti Creek-Walton section of Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Rainbow Valley tap to Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Rainbow-Fern Ridge section of Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Walton tap to Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-21 16:59:00,115.0,622,Auto,Tree Blown,2012,{2012},49487.0
Walton-Mapleton section of Lane-Wendson No 1 115kV line,2012-03-21 06:37:00,2012-03-26 14:41:00,115.0,7684,Auto,Tree Blown,2012,{2012},49487.0
Marcola A500-Alvey section of Santiam-Alvey No 1&2 230kV line,2012-03-21 07:04:00,2012-03-21 09:27:00,230.0,143,Auto,Weather,2012,{2012},49487.0
Santiam-Alvey No 1&2 230kV line,2012-03-21 07:04:00,2012-03-21 21:15:00,230.0,851,Auto,Weather,2012,{2012},49487.0
Santiam-Marcola A500 section of Santiam-Alvey No 1&2 230kV line,2012-03-21 07:04:00,2012-03-21 21:15:00,230.0,851,Auto,Weather,2012,{2012},49487.0
Dillard tap to Eugene-Alvey No 2 115kV line,2012-03-21 08:46:00,2012-03-21 12:03:00,115.0,197,Auto,Weather,2012,{2012},49487.0
Dillard-Alvey section of Eugene-Alvey No 2 115kV line,2012-03-21 08:46:00,2012-03-21 12:03:00,115.0,197,Auto,Weather,2012,{2012},49487.0
Eugene-Alvey No 2 115kV line,2012-03-21 08:46:00,2012-03-21 12:43:00,115.0,237,Auto,Weather,2012,{2012},49487.0
Eugene-Dillard section of Eugene-Alvey No 2 115kV line,2012-03-21 08:46:00,2012-03-21 12:43:00,115.0,237,Auto,Weather,2012,{2012},49487.0
Hawkins-Alvey No 1 115kV line,2012-03-21 08:47:00,2012-03-21 16:11:00,115.0,444,Auto,Weather,2012,{2012},49487.0
Hawkins-Hideaway section of Hawkins-Alvey No 1 115kV line,2012-03-21 08:47:00,2012-03-21 16:11:00,115.0,444,Auto,Weather,2012,{2012},49487.0
Hideaway-Alvey section of Hawkins-Alvey No 1 115kV line,2012-03-21 08:47:00,2012-03-21 11:22:00,115.0,155,Auto,Weather,2012,{2012},49487.0
Ice Harbor-Franklin No 2 115kV line,2012-03-28 16:19:00,2012-03-28 20:27:00,115.0,248,Auto,Unknown,2012,{2012},49487.0
Ice Harbor-Sacajawea section of Ice Harbor-Franklin No 2 115kV line,2012-03-28 16:19:00,2012-03-28 20:27:00,115.0,248,Auto,Unknown,2012,{2012},49487.0
Martindale-Franklin section of Ice Harbor-Franklin No 2 115kV line,2012-03-28 16:19:00,2012-03-28 16:57:00,115.0,38,Auto,Unknown,2012,{2012},49487.0
Sacajawea tap to Ice Harbor-Franklin No 2 115kV line,2012-03-28 16:19:00,2012-03-28 16:57:00,115.0,38,Auto,Unknown,2012,{2012},49487.0
Sacajawea-Martindale section of Ice Harbor-Franklin No 2 115kV line,2012-03-28 16:19:00,2012-03-28 16:57:00,115.0,38,Auto,Unknown,2012,{2012},49487.0
Lower Monumental-McNary No 1 500kV line,2012-03-28 16:19:00,2012-03-28 16:59:00,500.0,40,Auto,Other,2012,{2012},49487.0
Sacajawea tap to Lower Monumental-McNary No 1 500kV line,2012-03-28 16:19:00,2012-03-28 16:59:00,500.0,40,Auto,Other,2012,{2012},49487.0
Hungry Horse-Conkelley No 1 230kV line,2012-03-30 13:56:00,2012-03-30 14:01:00,230.0,5,Auto,Other,2012,{2012},49487.0
Celilo-Sylmar Pole No 4 1000kV line,2012-04-02 00:27:00,2012-04-02 00:42:00,1000.0,15,Auto,Other,2012,{2012},49487.0
Converter 2 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-04-02 00:27:00,2012-04-02 00:42:00,1000.0,15,Auto,Other,2012,{2012},49487.0
Converter 4 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-04-02 00:27:00,2012-04-02 00:47:00,1000.0,20,Auto,Other,2012,{2012},49487.0
Valve Group 2 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-04-02 00:27:00,2012-04-02 00:42:00,1000.0,15,Auto,Other,2012,{2012},49487.0
Valve Group 4 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-04-02 00:27:00,2012-04-02 00:42:00,1000.0,15,Auto,Other,2012,{2012},49487.0
Valve Group 6 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-04-02 00:27:00,2012-04-02 00:42:00,1000.0,15,Auto,Other,2012,{2012},49487.0
Valve Group 8 tap to Celilo-Sylmar Pole No 4 1000kV line,2012-04-02 00:27:00,2012-04-02 00:42:00,1000.0,15,Auto,Other,2012,{2012},49487.0
Bonneville PH 2-North Bonneville No 4 230kV line,2012-04-02 17:50:00,2012-04-02 18:14:00,230.0,24,Auto,Other,2012,{2012},49487.0
Boundary-Nelway No 1 230kV line,2012-04-03 10:26:00,2012-04-03 10:29:00,230.0,3,Auto,Other,2012,{2012},49487.0
The Dalles PH-Big Eddy No 3 230kV line,2012-04-03 13:02:00,2012-04-03 13:46:00,230.0,44,Auto,Other,2012,{2012},49487.0
Celilo-Sylmar Pole No 3 1000kV line,2012-04-07 04:49:00,2012-04-07 06:13:00,1000.0,84,Auto,Other,2012,{2012},49487.0
Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,2012-04-07 04:49:00,2012-04-07 06:13:00,1000.0,84,Auto,Other,2012,{2012},49487.0
Converter 3 tap to Celilo-Sylmar Pole No 3 1000kV line,2012-04-07 04:49:00,2012-04-07 06:13:00,1000.0,84,Auto,Other,2012,{2012},49487.0
Valve Group 1 tap to Celilo-Sylmar Pole No 3 1000kV line,2012-04-07 04:49:00,2012-04-07 06:13:00,1000.0,84,Auto,Other,2012,{2012},49487.0
Valve Group 3 tap to Celilo-Sylmar Pole No 3 1000kV line,2012-04-07 04:49:00,2012-04-07 06:13:00,1000.0,84,Auto,Other,2012,{2012},49487.0
Valve Group 5 tap to Celilo-Sylmar Pole No 3 1000kV line,2012-04-07 04:49:00,2012-04-07 06:13:00,1000.0,84,Auto,Other,2012,{2012},49487.0
Valve Group 7 tap to Celilo-Sylmar Pole No 3 1000kV line,2012-04-07 04:49:00,2012-04-07 06:13:00,1000.0,84,Auto,Other,2012,{2012},49487.0
Boardman-Ione No 1 69kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,69.0,32,Auto,Other,2012,{2012},49487.0
Boardman-Tower Road No 1 115kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,115.0,32,Auto,Other,2012,{2012},49487.0
Columbia Ridge Landfill tap to Tower Road-Alkali No 1 115kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,115.0,32,Auto,Other,2012,{2012},49487.0
Columbia Ridge Landfill-Alkali section of Tower Road-Alkali No 1 115kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,115.0,32,Auto,Other,2012,{2012},49487.0
Horn Butte tap to Tower Road-Alkali No 1 115kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,115.0,32,Auto,Other,2012,{2012},49487.0
Horn Butte-Columbia Ridge Landfill section of Tower Road-Alkali No 1 115kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,115.0,32,Auto,Other,2012,{2012},49487.0
Tower Road-Alkali No 1 115kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,115.0,32,Auto,Other,2012,{2012},49487.0
Tower Road-Horn Butte section of Tower Road-Alkali No 1 115kV line,2012-04-11 15:25:00,2012-04-11 15:57:00,115.0,32,Auto,Other,2012,{2012},49487.0
Captain Jack-Olinda No 1 500kV line,2012-04-13 09:02:00,2012-04-13 11:42:00,500.0,160,Auto,Other,2012,{2012},49487.0
Cold Springs-Hat Rock section of McNary-Wallula 230kV line,2012-04-13 13:36:00,2012-04-13 13:38:00,230.0,2,Auto,Other,2012,{2012},49487.0
Hat Rock tap to McNary-Wallula 230kV line,2012-04-13 13:36:00,2012-04-13 13:38:00,230.0,2,Auto,Other,2012,{2012},49487.0
Hat Rock-PACW Wallula section of McNary-Wallula 230kV line,2012-04-13 13:36:00,2012-04-13 13:38:00,230.0,2,Auto,Other,2012,{2012},49487.0
McNary-Cold Springs section of McNary-Wallula 230kV line,2012-04-13 13:36:00,2012-04-13 13:38:00,230.0,2,Auto,Other,2012,{2012},49487.0
McNary-Wallula 230kV line,2012-04-13 13:36:00,2012-04-13 13:38:00,230.0,2,Auto,Other,2012,{2012},49487.0
McNary PH-McNary 3&4 No 4 230kV line,2012-04-13 13:36:00,2012-04-13 14:01:00,230.0,25,Auto,Other,2012,{2012},49487.0
Big Eddy-Celilo No 1 500kV line,2012-04-14 06:40:00,2012-04-14 06:51:00,500.0,11,Auto,Other,2012,{2012},49487.0
Goose Lake tap to Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Goose Lake-Okanogan section of Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Grand Coulee-Keller section of Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Keller tap to Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Keller-Nespelem section of Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Nespelem tap to Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Nespelem-Goose Lake section of Grand Coulee-Okanogan No 2 115kV line,2012-04-15 13:50:00,2012-04-15 13:55:00,115.0,5,Auto,Other,2012,{2012},49487.0
Bonneville PH 1-North Bonneville No 2 230kV line,2012-04-16 12:51:00,2012-04-16 13:34:00,230.0,43,Auto,Other,2012,{2012},49487.0
Custer-Ingledow No 2 500kV line,2012-04-17 07:28:00,2012-04-17 07:31:00,500.0,3,Auto,Other,2012,{2012},49487.0
Custer-Ingledow No 1 500kV line,2012-04-17 07:44:00,2012-04-17 07:46:00,500.0,2,Auto,Other,2012,{2012},49487.0
Bell-Boundary No 1 230kV line,2012-04-17 13:46:00,2012-04-17 15:28:00,230.0,102,Auto,Other,2012,{2012},49487.0
Bell-Sacheen section of Bell-Boundary No 1 230kV line,2012-04-17 13:46:00,2012-04-17 15:28:00,230.0,102,Auto,Other,2012,{2012},49487.0
Sacheen tap to Bell-Boundary No 1 230kV line,2012-04-17 13:46:00,2012-04-17 15:28:00,230.0,102,Auto,Other,2012,{2012},49487.0
Bell-Boundary No 1 230kV line,2012-04-17 15:29:00,2012-04-17 15:54:00,230.0,25,Auto,Other,2012,{2012},49487.0
Bell-Sacheen section of Bell-Boundary No 1 230kV line,2012-04-17 15:29:00,2012-04-17 15:54:00,230.0,25,Auto,Other,2012,{2012},49487.0
Sacheen tap to Bell-Boundary No 1 230kV line,2012-04-17 15:29:00,2012-04-17 15:47:00,230.0,18,Auto,Other,2012,{2012},49487.0
Palisades-Goshen No 1 115kV line,2012-04-18 06:21:00,2012-04-18 12:00:00,115.0,339,Auto,Foreign Trouble,2012,{2012},49487.0
Ice Harbor-Franklin No 3 115kV line,2012-04-19 19:05:00,2012-04-20 13:51:00,115.0,1126,Auto,Unknown,2012,{2012},49487.0
Levey-Franklin section of Ice Harbor-Franklin No 3 115kV line,2012-04-19 19:05:00,2012-04-20 13:51:00,115.0,1126,Auto,Unknown,2012,{2012},49487.0
Ashe-Slatt No 1 500kV line,2012-04-20 15:37:00,2012-04-20 15:41:00,500.0,4,Auto,Other,2012,{2012},49487.0
McNary-Cold Springs section of McNary-Wallula 230kV line,2012-04-23 06:55:00,2012-04-23 07:10:00,230.0,15,Auto,Other,2012,{2012},49487.0
McNary-Wallula 230kV line,2012-04-23 06:55:00,2012-04-23 07:10:00,230.0,15,Auto,Other,2012,{2012},49487.0
Hanford-Wautoma No 1 500kV line,2012-04-23 09:52:00,2012-04-23 10:04:00,500.0,12,Auto,Other,2012,{2012},49487.0
Wautoma-Ostrander No 1 500kV line,2012-04-23 09:52:00,2012-04-23 10:03:00,500.0,11,Auto,Other,2012,{2012},49487.0
Big Eddy-Celilo No 1 500kV line,2012-04-23 19:30:00,2012-04-23 19:39:00,500.0,9,Auto,Other,2012,{2012},49487.0
Celilo-Sylmar Pole No 3 1000kV line,2012-04-23 19:30:00,2012-04-23 19:42:00,1000.0,12,Auto,Lightning,2012,{2012},49487.0
Converter 1 tap to Celilo-Sylmar Pole No 3 1000kV line,2012-04-23 19:30:00,2012-04-23 19:42:00,1000.0,12,Auto,Lightning,2012,{2012},49487.0
Grand Coulee-Chief Joseph No 1 230kV line,2012-04-23 20:51:00,2012-04-23 20:56:00,230.0,5,Auto,Unknown,2012,{2012},49487.0
Lower Monumental-Little Goose No 1 500kV line,2012-04-24 09:08:00,2012-04-24 09:35:00,500.0,27,Auto,Other,2012,{2012},49487.0
Lower Monumental-McNary No 1 500kV line,2012-04-24 09:08:00,2012-04-24 09:34:00,500.0,26,Auto,Other,2012,{2012},49487.0
Lower Monumental-Sacajawea section of Lower Monumental-McNary No 1 500kV line,2012-04-24 09:08:00,2012-04-24 09:34:00,500.0,26,Auto,Other,2012,{2012},49487.0
Sacajawea tap to Lower Monumental-McNary No 1 500kV line,2012-04-24 09:08:00,2012-04-24 09:34:00,500.0,26,Auto,Other,2012,{2012},49487.0
Sacajawea-McNary section of Lower Monumental-McNary No 1 500kV line,2012-04-24 09:08:00,2012-04-24 09:34:00,500.0,26,Auto,Other,2012,{2012},49487.0
Bothell-Sno-King No 1 230kV line,2012-04-27 19:19:00,2012-04-27 21:45:00,230.0,146,Auto,Other,2012,{2012},49487.0
McNary PH-McNary 3&4 No 3 230kV line,2012-05-01 19:12:00,2012-05-01 19:26:00,230.0,14,Auto,Other,2012,{2012},49487.0
McNary PH-McNary 3&4 No 4 230kV line,2012-05-01 19:12:00,2012-05-01 19:26:00,230.0,14,Auto,Other,2012,{2012},49487.0
Ancient Lake-Wanapum section of Columbia-Wanapum No 2 230kV line,2012-05-03 09:45:00,2012-05-03 09:57:00,230.0,12,Auto,Other,2012,{2012},49487.0
Columbia-Wanapum No 2 230kV line,2012-05-03 09:45:00,2012-05-03 09:57:00,230.0,12,Auto,Other,2012,{2012},49487.0
Midway-Priest Rapids No 3 230kV line,2012-05-03 09:45:00,2012-05-03 09:59:00,230.0,14,Auto,Other,2012,{2012},49487.0
Wanapum tap to Midway-Priest Rapids No 3 230kV line,2012-05-03 09:45:00,2012-05-03 09:59:00,230.0,14,Auto,Other,2012,{2012},49487.0
Garrison-Taft No 1 500kV line,2012-05-05 00:40:00,2012-05-05 00:42:00,500.0,2,Auto,Other,2012,{2012},49487.0
Bell-Boundary No 1 230kV line,2012-05-07 14:08:00,2012-05-07 14:41:00,230.0,33,Auto,Foreign Trouble,2012,{2012},49487.0
Bell-Sacheen section of Bell-Boundary No 1 230kV line,2012-05-07 14:08:00,2012-05-07 14:41:00,230.0,33,Auto,Foreign Trouble,2012,{2012},49487.0
Sacheen tap to Bell-Boundary No 1 230kV line,2012-05-07 14:08:00,2012-05-07 14:45:00,230.0,37,Auto,Foreign Trouble,2012,{2012},49487.0
Sacheen-Boundary section of Bell-Boundary No 1 230kV line,2012-05-07 14:08:00,2012-05-07 14:41:00,230.0,33,Auto,Foreign Trouble,2012,{2012},49487.0
Bell-Usk No 1 230kV line,2012-05-07 14:08:00,2012-05-07 14:42:00,230.0,34,Auto,Foreign Trouble,2012,{2012},49487.0
Columbia-Ancient Lake No 1 115kV line,2012-05-11 11:04:00,2012-05-11 11:07:00,115.0,3,Auto,Other,2012,{2012},49487.0
Goshen-Drummond No 1 161kV line,2012-05-11 19:39:00,2012-05-12 08:02:00,161.0,743,Auto,Other,2012,{2012},49487.0
Cold Springs-Hat Rock section of McNary-Wallula 230kV line,2012-05-14 07:02:00,2012-05-14 07:06:00,230.0,4,Auto,Other,2012,{2012},49487.0
Hat Rock tap to McNary-Wallula 230kV line,2012-05-14 07:02:00,2012-05-14 07:06:00,230.0,4,Auto,Other,2012,{2012},49487.0
Hat Rock-PACW Wallula section of McNary-Wallula 230kV line,2012-05-14 07:02:00,2012-05-14 07:06:00,230.0,4,Auto,Other,2012,{2012},49487.0
